timestamp rot_error_deg rot_chordal_error trans_abs_error trans_norm_error
36.5549 2.78038 0.0686205 0.0958189 0
36.7549 2.85648 0.0704984 0.112947 0
36.9049 2.01724 0.0497883 0.0768546 0
37.0549 2.20574 0.0544402 0.087206 0
37.1549 1.27821 0.0315491 0.057657 0
37.2549 1.34112 0.0331016 0.0523562 0
37.5049 2.89278 0.071394 0.13604 0
37.7049 1.46643 0.0361944 0.118471 0
37.9049 1.40793 0.0347507 0.148488 0
38.1549 0.654108 0.0161451 0.140749 0
38.4049 0.537417 0.0132648 0.148786 0
38.5549 0.517949 0.0127843 0.0904185 0
38.7049 0.848459 0.020942 0.106508 0
38.7549 0.598442 0.0147711 0.0672663 0
39.0549 3.18118 0.07851 0.190495 0
39.2049 1.72156 0.0424911 0.0795113 0
39.4549 2.95693 0.0729768 0.137875 0
39.6549 2.46638 0.0608722 0.133631 0
39.8549 2.71954 0.0671192 0.127174 0
40.0049 2.17494 0.0536802 0.098051 0
40.2049 1.87951 0.0463894 0.131369 0
40.3549 1.11558 0.027535 0.114211 0
40.4049 0.226181 0.00558275 0.0304502 0
40.6049 0.266564 0.0065795 0.128389 0
40.7549 0.80133 0.0197788 0.118583 0
41.0549 1.19738 0.0295541 0.199835 0
41.3049 0.290283 0.00716497 0.165367 0
41.4549 0.0915513 0.00225973 0.0989447 0
41.5049 0.145524 0.00359192 0.0474001 0
41.5549 0.405681 0.0100133 0.0554409 0
41.9049 2.39563 0.0591264 0.228972 0
42.0049 0.966663 0.0238596 0.0606225 0
42.2049 2.33565 0.057646 0.124655 0
42.4049 2.41267 0.0595467 0.100676 0
42.6049 2.91463 0.0719331 0.105233 0
42.6549 0.687578 0.0169712 0.0342188 0
42.9049 3.30849 0.0816512 0.112708 0
43.0549 2.00174 0.0494059 0.0555907 0
43.3549 3.31877 0.0819046 0.114341 0
43.5049 0.508645 0.0125547 0.0436805 0
43.5549 0.122622 0.00302663 0.0287044 0
43.7549 0.573968 0.014167 0.0993009 0
43.8049 0.602844 0.0148797 0.0645723 0
44.0049 1.99188 0.0491624 0.124976 0
44.2049 1.92462 0.0475027 0.078059 0
44.3049 1.38726 0.0342405 0.0699357 0
44.6049 3.57647 0.0882626 0.166606 0
44.8049 2.77327 0.0684452 0.0824439 0
44.9049 1.33711 0.0330028 0.0376628 0
45.1549 3.51355 0.0867102 0.107325 0
45.5049 4.88121 0.120445 0.138053 0
45.7049 2.98321 0.0736253 0.110286 0
45.8049 1.4322 0.0353495 0.0453972 0
45.9549 2.18794 0.054001 0.106106 0
46.1049 2.35633 0.0581564 0.0962531 0
46.2549 1.99128 0.0491477 0.077082 0
46.4049 2.35785 0.058194 0.10113 0
46.5049 1.27387 0.0314419 0.0914428 0
46.6549 2.30282 0.056836 0.118447 0
46.8549 2.82465 0.0697129 0.128149 0
47.1049 3.48491 0.0860037 0.158516 0
47.3049 2.78027 0.0686177 0.127681 0
47.5049 2.54525 0.0628184 0.120059 0
47.7549 3.53212 0.0871685 0.145561 0
47.9549 2.84665 0.0702557 0.102266 0
48.0549 1.40586 0.0346996 0.0419544 0
48.2549 2.96164 0.073093 0.0927157 0
48.3049 0.538041 0.0132802 0.0188083 0
48.5549 3.55995 0.087855 0.0995034 0
48.7049 2.10688 0.0520006 0.050764 0
49.0049 4.17197 0.102953 0.105222 0
49.0549 0.858207 0.0211826 0.0225762 0
49.3049 3.62426 0.0894414 0.105177 0
49.5549 3.59 0.0885963 0.108091 0
49.7549 2.80567 0.0692445 0.0923726 0
49.8549 1.45007 0.0357906 0.0498574 0
50.0549 2.79417 0.0689607 0.0976624 0
50.3049 3.76957 0.0930263 0.174026 0
50.5049 2.88877 0.071295 0.106756 0
50.7049 2.78236 0.0686693 0.100051 0
50.8549 1.86351 0.0459945 0.114033 0
50.9049 0.843481 0.0208192 0.0386051 0
51.1049 2.36953 0.0584823 0.114656 0
51.2049 0.7375 0.0182033 0.0395503 0
51.5049 1.59853 0.0394547 0.0990944 0
51.6549 0.696013 0.0171794 0.0601647 0
51.9049 0.261821 0.00646245 0.0342307 0
52.0549 0.834688 0.0206022 0.0716508 0
52.2049 1.10378 0.0272439 0.0476686 0
52.4049 1.56036 0.0385126 0.0512374 0
52.6049 2.25203 0.0555826 0.0878772 0
52.8049 2.05811 0.050797 0.0767807 0
53.0049 2.29142 0.0565547 0.0830919 0
53.2049 1.52946 0.03775 0.0884272 0
53.4049 0.0603229 0.00148893 0.105257 0
53.5549 0.740633 0.0182807 0.0835502 0
53.7049 0.994683 0.0245511 0.0828728 0
53.7549 0.424765 0.0104843 0.0305445 0
53.9049 1.18817 0.0293267 0.093719 0
54.0549 1.66131 0.041004 0.0751086 0
54.3049 2.87087 0.0708534 0.139549 0
54.5049 2.85223 0.0703934 0.103115 0
54.5549 0.641995 0.0158461 0.0311515 0
54.8549 3.94165 0.0972714 0.154785 0
55.1549 4.08072 0.100702 0.111824 0
55.3549 2.67887 0.0661158 0.0498992 0
55.5549 2.81211 0.0694034 0.0437889 0
55.6549 1.11056 0.0274112 0.0349122 0
55.8049 2.38884 0.0589587 0.0588373 0
55.9049 1.85403 0.0457603 0.0536895 0
56.1549 3.32758 0.0821219 0.0794427 0
56.5049 4.59925 0.113491 0.123784 0
56.6549 2.19048 0.0540636 0.0595427 0
56.8049 2.07633 0.0512465 0.0593461 0
56.8549 1.22526 0.0302422 0.0512856 0
57.0549 3.03394 0.0748771 0.111441 0
57.1049 0.706492 0.017438 0.0218109 0
57.5049 5.67824 0.140097 0.152875 0
57.5549 1.01223 0.0249842 0.0439697 0
57.8549 4.10297 0.101251 0.170483 0
58.0049 2.13129 0.0526028 0.0911992 0
58.2049 2.81656 0.0695132 0.0930034 0
58.2549 1.0986 0.0271161 0.0606594 0
58.4549 1.51944 0.0375028 0.106757 0
58.6549 1.02391 0.0252726 0.115168 0
58.7049 0.19929 0.00491901 0.0260364 0
58.9549 1.48622 0.0366829 0.130298 0
59.1549 0.834635 0.0206009 0.118811 0
59.2049 0.283489 0.00699725 0.0355494 0
59.4549 1.98293 0.0489416 0.147577 0
59.6549 2.14188 0.0528642 0.133259 0
59.9049 2.93967 0.072551 0.172088 0
60.1049 2.58121 0.0637059 0.139401 0
60.3049 2.21543 0.0546793 0.141577 0
60.5049 2.70369 0.0667282 0.14948 0
60.5549 0.980477 0.0242005 0.0449612 0
60.7549 2.88907 0.0713025 0.160036 0
60.8549 1.40658 0.0347173 0.0707851 0
61.1549 3.81386 0.094119 0.220151 0
61.4049 3.4965 0.0862896 0.205831 0
61.6049 2.84165 0.0701324 0.162968 0
61.7549 2.08466 0.0514522 0.123819 0
61.9049 2.24067 0.0553023 0.131808 0
61.9549 0.713526 0.0176116 0.0416063 0
62.1549 2.34647 0.0579131 0.141104 0
62.2049 1.00412 0.024784 0.0582619 0
62.4549 3.67423 0.0906744 0.213378 0
62.6549 2.90623 0.0717259 0.166716 0
62.7049 0.676834 0.016706 0.0392955 0
63.0049 4.02993 0.0994489 0.208774 0
63.1049 1.18432 0.0292316 0.0550072 0
63.3549 3.20893 0.0791947 0.14935 0
63.6549 4.33121 0.106881 0.16675 0
63.8049 2.15119 0.0530941 0.0849913 0
63.9549 2.00774 0.049554 0.081266 0
64.1549 2.82992 0.0698429 0.115718 0
64.3549 2.13199 0.0526201 0.123157 0
64.5049 1.34329 0.0331553 0.0947195 0
64.7049 1.21683 0.0300339 0.12686 0
64.9049 0.868367 0.0214334 0.143926 0
65.0549 0.900491 0.0222263 0.0974074 0
65.2549 1.67131 0.041251 0.140481 0
65.4549 2.01994 0.0498549 0.149883 0
65.6549 2.05335 0.0506794 0.11487 0
65.8049 1.81909 0.0448982 0.108366 0
66.0049 2.28203 0.0563229 0.153977 0
66.2049 1.56327 0.0385845 0.157482 0
66.4049 0.776948 0.019177 0.133717 0
66.5549 0.980932 0.0242117 0.115715 0
66.7549 1.94819 0.0480843 0.154972 0
66.9049 1.6019 0.039538 0.121262 0
67.1049 2.25868 0.0557465 0.13949 0
67.3049 2.57279 0.0634981 0.152129 0
67.5049 2.56746 0.0633666 0.145157 0
67.6549 1.7177 0.0423958 0.0777772 0
67.7049 0.575241 0.0141984 0.0238844 0
67.8549 1.93519 0.0477634 0.130801 0
68.0049 1.86726 0.0460868 0.122082 0
68.2049 1.82221 0.0449751 0.145065 0
68.3049 0.692359 0.0170892 0.07714 0
68.5549 1.36772 0.0337583 0.181368 0
68.7049 1.48237 0.0365877 0.128826 0
68.9549 2.58463 0.0637901 0.195202 0
69.2049 2.74357 0.0677123 0.182319 0
69.4549 3.17712 0.0784097 0.205549 0
69.6549 1.42404 0.0351482 0.150748 0
69.8049 0.702404 0.0173371 0.106209 0
70.0049 0.71383 0.0176191 0.174029 0
70.2049 0.532628 0.0131466 0.1629 0
70.3549 0.434592 0.0107269 0.129053 0
70.5049 0.257075 0.0063453 0.108491 0
70.5549 0.13378 0.00330204 0.0340154 0
70.7049 0.696117 0.0171819 0.0896539 0
70.9549 1.73572 0.0428405 0.152783 0
71.2549 3.28412 0.0810497 0.209047 0
71.4049 1.75449 0.0433039 0.102185 0
71.6049 2.35052 0.0580131 0.108228 0
71.8049 2.61116 0.0644448 0.121968 0
